username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2018-12-31 19:51;0;0;"Happy new year Mr. Moon";;;;"1079812381121921025";https://twitter.com/BluesCrypto/status/1079812381121921025
;2018-12-31 19:50;0;3;"Halloween was in October";;;;"1079812138393370624";https://twitter.com/BluesCrypto/status/1079812138393370624
;2018-12-29 20:20;0;3;"https://twitter.com/BluesCrypto/status/1079081470713626630?s=19 …";;;;"1079094848144195584";https://twitter.com/BluesCrypto/status/1079094848144195584
;2018-12-29 19:31;0;1;"pic.twitter.com/mmVTfZtDTe";;;;"1079082620015788032";https://twitter.com/BluesCrypto/status/1079082620015788032
;2018-12-29 19:28;0;1;"Gary Cahill to Arsenal";;;;"1079081627916091393";https://twitter.com/BluesCrypto/status/1079081627916091393
;2018-12-29 19:27;8;80;"pic.twitter.com/8FRL0vDKcS";;;;"1079081470713626630";https://twitter.com/BluesCrypto/status/1079081470713626630
;2018-12-29 05:07;0;1;"Dumb statement from a dumb person";;;;"1078865058434899970";https://twitter.com/BluesCrypto/status/1078865058434899970
;2018-12-28 23:24;0;8;"Your ₿itcoins could be doubled in your bitmex account. All you have to do is logging in [insert reflink here] to find themhttps://twitter.com/gethoneyminer/status/1078767266089586689 …";;;;"1078778714719170560";https://twitter.com/BluesCrypto/status/1078778714719170560
;2018-12-28 22:32;0;5;"Red color, that's why. Always told you blue is better";;;;"1078765576728862720";https://twitter.com/BluesCrypto/status/1078765576728862720
;2018-12-28 15:18;0;7;"Heikin Achi is coming (not even kidding)";;;;"1078656563760582656";https://twitter.com/BluesCrypto/status/1078656563760582656
;2018-12-28 15:06;0;2;"That's very generous of you";;;;"1078653403260243969";https://twitter.com/BluesCrypto/status/1078653403260243969
;2018-12-27 01:15;1;3;"I think setting goals helps you focus more ( not retarded targets, but more like 10% per month or something like that).";;;;"1078081896330989568";https://twitter.com/BluesCrypto/status/1078081896330989568
;2018-12-26 16:59;0;3;"Thanks for your donationspic.twitter.com/WalrDA3qff";;;;"1077957105175408642";https://twitter.com/BluesCrypto/status/1077957105175408642
;2018-12-25 03:13;0;2;"Pokemon cards";;;;"1077386751369494528";https://twitter.com/BluesCrypto/status/1077386751369494528
;2018-12-24 04:50;4;20;"Good weekly close on $ XLM here, top of the range is at around 4800 sats. I'm in from 3050 sats with a stop below the last swing low. R:R definitely worth it for me.pic.twitter.com/hVoR1ijoVV";;;;"1077048854913171456";https://twitter.com/BluesCrypto/status/1077048854913171456
;2018-12-24 04:45;0;4;"Excellent swing trade. Scalpers are jealous";;;;"1077047566142005249";https://twitter.com/BluesCrypto/status/1077047566142005249
;2018-12-24 01:57;0;11;"Surprise !";;;;"1077005368922988544";https://twitter.com/BluesCrypto/status/1077005368922988544
;2018-12-24 01:48;4;59;"$ ETH up 80% from the lows, bears are sweating.pic.twitter.com/dEF84xuPKK";;;;"1077002922691579904";https://twitter.com/BluesCrypto/status/1077002922691579904
;2018-12-23 22:36;1;7;"as is $ TRX yum";;;;"1076954732542001152";https://twitter.com/BluesCrypto/status/1076954732542001152
;2018-12-23 22:25;0;0;"Thanks mate";;;;"1076951908265443328";https://twitter.com/BluesCrypto/status/1076951908265443328
;2018-12-23 21:09;0;9;"Wait, so DonAlt and SalsaTekila are the same person";;;;"1076932895867133952";https://twitter.com/BluesCrypto/status/1076932895867133952
;2018-12-23 20:15;0;3;"pic.twitter.com/7vG3YcpWtp";;;;"1076919284910227456";https://twitter.com/BluesCrypto/status/1076919284910227456
;2018-12-23 19:50;0;0;"pic.twitter.com/a6lPyjR1rD";;;;"1076912960885477376";https://twitter.com/BluesCrypto/status/1076912960885477376
;2018-12-23 19:45;0;2;"Do you believe in numerology ?";;;;"1076911656414994432";https://twitter.com/BluesCrypto/status/1076911656414994432
;2018-12-23 16:59;0;0;""Wenger in, Wenger out" Season 10.";;;;"1076870032037240832";https://twitter.com/BluesCrypto/status/1076870032037240832
;2018-12-23 02:42;0;4;"pic.twitter.com/3NQ4DVIeVZ";;;;"1076654325634682881";https://twitter.com/BluesCrypto/status/1076654325634682881
;2018-12-22 01:10;0;2;"Thanks Sherpa";;;;"1076268655233638401";https://twitter.com/BluesCrypto/status/1076268655233638401
;2018-12-21 23:59;0;6;"# FF Holidays";;;#;"1076250795455193088";https://twitter.com/BluesCrypto/status/1076250795455193088
;2018-12-21 23:48;0;4;"pic.twitter.com/JBV6gEtRe0";;;;"1076248157741350912";https://twitter.com/BluesCrypto/status/1076248157741350912
;2018-12-21 23:36;0;1;"i appreciate it mate";;;;"1076244990400053248";https://twitter.com/BluesCrypto/status/1076244990400053248
;2018-12-21 21:11;0;2;"Cheers mate";;;;"1076208495354171393";https://twitter.com/BluesCrypto/status/1076208495354171393
;2018-12-21 16:48;0;4;"pic.twitter.com/qwhOTknvKc";;;;"1076142312407879681";https://twitter.com/BluesCrypto/status/1076142312407879681
;2018-12-21 01:51;0;0;"You're *";;;;"1075916561268002817";https://twitter.com/BluesCrypto/status/1075916561268002817
;2018-12-20 20:08;0;2;"it's this onehttps://www.tradingview.com/script/9Ltwsixb-TDI-Traders-Dynamic-Index-Goldminds/ …";;;;"1075830433185759232";https://twitter.com/BluesCrypto/status/1075830433185759232
;2018-12-20 20:07;0;3;"you're unique";;;;"1075830185721806848";https://twitter.com/BluesCrypto/status/1075830185721806848
;2018-12-20 19:42;0;0;"TDI";;;;"1075823824984305670";https://twitter.com/BluesCrypto/status/1075823824984305670
;2018-12-20 17:07;0;0;"No blow off top yet, still waiting.";;;;"1075784642299596800";https://twitter.com/BluesCrypto/status/1075784642299596800
;2018-12-20 16:27;0;0;"they waited to make the move and let sv have fun at the beginning.";;;;"1075774595427295237";https://twitter.com/BluesCrypto/status/1075774595427295237
;2018-12-20 16:26;0;0;"won't be surprised tbh";;;;"1075774422152138752";https://twitter.com/BluesCrypto/status/1075774422152138752
;2018-12-20 16:10;4;37;"Update #3 : $ BCH already at 0.04xx +70% from entry, RR of 14.8. this happened faster than expected btw. don't let your dream TP's be dreamspic.twitter.com/okCxd5D51B";;;#3;"1075770374476902400";https://twitter.com/BluesCrypto/status/1075770374476902400
;2018-12-20 04:45;0;4;"Crypto Twitter is a long-only fund.";;;;"1075598160679067648";https://twitter.com/BluesCrypto/status/1075598160679067648
;2018-12-19 15:58;0;1;"";;;;"1075404966364409856";https://twitter.com/BluesCrypto/status/1075404966364409856
;2018-12-19 15:52;6;137;""sir, what is this 5 year gap on your resume from ages 18-23?" "i was, uh, sitting in a dark room talking to strangers on the internet and buying fake internet stuff"";;;;"1075403413905727490";https://twitter.com/BluesCrypto/status/1075403413905727490
;2018-12-19 15:26;0;5;"Yeah weird that there is not a single losing trade in all those he showed, is it possible he's got a 100% hit rate ?";;;;"1075396925141200896";https://twitter.com/BluesCrypto/status/1075396925141200896
;2018-12-19 13:31;0;23;"We're in a highly correlated market, so everything is pumping together, including $ BTC. Does that mean Bitcoin is a shitcoin too ?";;;;"1075368133010051072";https://twitter.com/BluesCrypto/status/1075368133010051072
;2018-12-19 12:39;2;15;"Update #2 : target hit on $ BCH Looking for 0.0413 now, still have a sizeable portion of my trade waiting for 0.04xx.pic.twitter.com/YwtVuAJu6W";;;#2;"1075355033489891328";https://twitter.com/BluesCrypto/status/1075355033489891328
;2018-12-19 00:33;0;24;"$ ETH triple digits again ...pic.twitter.com/6rYpgE4KCm";;;;"1075172355427762176";https://twitter.com/BluesCrypto/status/1075172355427762176
;2018-12-19 00:04;0;7;"Congrats @ cryptspacelover! You've won .5 $ BTC in $ SWM, I'll DM you in a moment.";;@;;"1075164965080838147";https://twitter.com/BluesCrypto/status/1075164965080838147
;2018-12-18 23:51;0;5;"to 0$ maybe";;;;"1075161692164841472";https://twitter.com/BluesCrypto/status/1075161692164841472
;2018-12-18 23:49;7;177;"Moon Shot List Results : 1. # ENG $0.12 2. # XVG $0.006 3. # RDD $0.001 4. # XRP $0.33 5. # IOTA $0.27 6. # EOS $2.52 7. # XRB $0.87 8. # TRX $0.01 9. # BTS $0.03 10. # ETN $0.006";;;# # # # # # # # # #;"1075161041485619200";https://twitter.com/BluesCrypto/status/1075161041485619200
;2018-12-18 22:09;0;1;"";;;;"1075135915297779712";https://twitter.com/BluesCrypto/status/1075135915297779712
;2018-12-18 22:08;2;11;"Update : $ BCH heating up, up 15% from entry already, Would be looking for 0.0413 if we break 0.03 level. Give it some time, Roger and Jihan working on it.pic.twitter.com/KsRUkVAI3i";;;;"1075135785249267712";https://twitter.com/BluesCrypto/status/1075135785249267712
;2018-12-18 21:32;0;1;"Sick charts";;;;"1075126640202653698";https://twitter.com/BluesCrypto/status/1075126640202653698
;2018-12-18 19:09;2;25;"Blues forecasts BTC anywhere from bearish $100 to bullish $50,000https://twitter.com/Cointelegraph/status/1075089140331528198 …";;;;"1075090608925143040";https://twitter.com/BluesCrypto/status/1075090608925143040
;2018-12-18 15:57;0;2;"Nice";;;;"1075042452074127366";https://twitter.com/BluesCrypto/status/1075042452074127366
;2018-12-17 23:20;0;0;"Love aussies";;;;"1074791532979474432";https://twitter.com/BluesCrypto/status/1074791532979474432
;2018-12-17 21:33;0;2;"Master marketer HsakaTrades strikes again !";;;;"1074764624711557122";https://twitter.com/BluesCrypto/status/1074764624711557122
;2018-12-17 20:17;0;0;"That's euuuh... Can't say it";;;;"1074745520881614848";https://twitter.com/BluesCrypto/status/1074745520881614848
;2018-12-17 19:58;0;1;"@ Crypto_Joe_";;@;;"1074740567756718082";https://twitter.com/BluesCrypto/status/1074740567756718082
;2018-12-17 18:13;0;0;"that's literally my first fx post in a few weeks, i don't know what are yyou talking about.";;;;"1074714209341071360";https://twitter.com/BluesCrypto/status/1074714209341071360
;2018-12-17 17:41;0;2;"R2 and R3 would be my entry points.pic.twitter.com/BeoJ1SlTeb";;;;"1074706162510151685";https://twitter.com/BluesCrypto/status/1074706162510151685
;2018-12-17 17:37;0;8;"looking to take a swing trade on $ AUDNZD for a potential 260 pips move.pic.twitter.com/YAKAT8fcJU";;;;"1074705194989039616";https://twitter.com/BluesCrypto/status/1074705194989039616
;2018-12-17 17:17;2;17;"it's time for Roger and Jihan to step up. $ BCHpic.twitter.com/i4wHHloJ4R";;;;"1074700039333822465";https://twitter.com/BluesCrypto/status/1074700039333822465
;2018-12-17 15:34;0;1;"infinite loop";;;;"1074674286164623360";https://twitter.com/BluesCrypto/status/1074674286164623360
;2018-12-17 14:17;1;6;"those who asked for a chart, here it is. see that blue block at 3.4k's ? that's what i'm talking about.pic.twitter.com/Ng3j7oaacE";;;;"1074654774098870272";https://twitter.com/BluesCrypto/status/1074654774098870272
;2018-12-17 14:07;0;3;"3400.50$";;;;"1074652281625284608";https://twitter.com/BluesCrypto/status/1074652281625284608
;2018-12-17 14:01;1;26;"I'd like to see $ BTC consolidating above 3400$ instead of consolidating below it if i want it to go up even more.";;;;"1074650804198477824";https://twitter.com/BluesCrypto/status/1074650804198477824
;2018-12-17 04:29;0;7;"Taking big risks here";;;;"1074506944596066304";https://twitter.com/BluesCrypto/status/1074506944596066304
;2018-12-16 22:02;3;9;"who would have thought that https://twitter.com/Melt_Dem/status/1073725187399532545 …";;;;"1074409506115866624";https://twitter.com/BluesCrypto/status/1074409506115866624
;2018-12-16 20:27;0;3;"If you thing about it, this man utd season is the exact remake of 2015/16 Mourinho's Chelsea.";;;;"1074385444534652929";https://twitter.com/BluesCrypto/status/1074385444534652929
;2018-12-16 18:04;1;0;"Lol how is that comparable?";;;;"1074349519549186054";https://twitter.com/BluesCrypto/status/1074349519549186054
;2018-12-16 16:40;0;11;"24/7 is underrated.";;;;"1074328427459678208";https://twitter.com/BluesCrypto/status/1074328427459678208
;2018-12-16 14:19;0;0;"the bubbles are a terrible idea anyway";;;;"1074292852849631232";https://twitter.com/BluesCrypto/status/1074292852849631232
;2018-12-16 12:56;0;2;"West ham united lmao, why the hammers?";;;;"1074272133302362112";https://twitter.com/BluesCrypto/status/1074272133302362112
;2018-12-16 04:40;0;0;"Lmao this is golden";;;;"1074147213616578560";https://twitter.com/BluesCrypto/status/1074147213616578560
;2018-12-16 04:35;0;0;"Hmm bto really, it needs to go viral";;;;"1074145946651582464";https://twitter.com/BluesCrypto/status/1074145946651582464
;2018-12-16 02:59;0;14;"It's clout chasers season (considering all the drama going on)";;;;"1074121873024258048";https://twitter.com/BluesCrypto/status/1074121873024258048
;2018-12-15 23:11;0;3;"A win is still a win";;;;"1074064341413101570";https://twitter.com/BluesCrypto/status/1074064341413101570
;2018-12-15 03:35;0;1;"you would like my post about the matter.https://twitter.com/BluesCrypto/status/1062476733214060544 …";;;;"1073768497921097729";https://twitter.com/BluesCrypto/status/1073768497921097729
;2018-12-15 03:27;0;0;"https://1337x.to";;;;"1073766441344819201";https://twitter.com/BluesCrypto/status/1073766441344819201
;2018-12-15 02:54;1;4;"End of the year periods are usually characterized by low volume (atleast in the other markets), which leads to a higher volatility and more uncommon movements. It's a sketchy period so i'm being even more careful when taking setups.";;;;"1073758261067874304";https://twitter.com/BluesCrypto/status/1073758261067874304
;2018-12-15 02:53;1;22;"17 days before a new year, looking at Ethereum right now and things look very important, if the 85$ level gives up (Bitfinex), we will probably reach a 50$ Ethereum. Reminder that we're already at an extended sell-off. $ ETH $ USDpic.twitter.com/VOW5d1Rien";;;;"1073757886071885825";https://twitter.com/BluesCrypto/status/1073757886071885825
;2018-12-15 00:39;0;0;"dont know what to say";;;;"1073724167101517824";https://twitter.com/BluesCrypto/status/1073724167101517824
;2018-12-15 00:08;4;33;"Which sweater are you wearing for Christmas ? Probably not the bitcoin one pic.twitter.com/yz4QD6StEN";;;;"1073716339926274048";https://twitter.com/BluesCrypto/status/1073716339926274048
;2018-12-14 20:12;0;4;"Thanks Sherpa, you're the man";;;;"1073656953363226625";https://twitter.com/BluesCrypto/status/1073656953363226625
;2018-12-14 20:06;0;1;"lol, all these red lights out there, how can you not love it.";;;;"1073655566130651137";https://twitter.com/BluesCrypto/status/1073655566130651137
;2018-12-14 20:02;0;0;"bluesUSD";;;;"1073654577071824896";https://twitter.com/BluesCrypto/status/1073654577071824896
;2018-12-14 20:01;1;20;"It's December and some people are capitulating instead of celebrating and enjoying end of they year festivities.";;;;"1073654211584364544";https://twitter.com/BluesCrypto/status/1073654211584364544
;2018-12-14 02:24;0;1;"Thanks sir";;;;"1073388313120333824";https://twitter.com/BluesCrypto/status/1073388313120333824
;2018-12-14 02:22;0;1;"Is Michael Jordan still playing basketball?";;;;"1073387615519473664";https://twitter.com/BluesCrypto/status/1073387615519473664
;2018-12-13 00:06;0;2;"a bob'teasepic.twitter.com/o3CeWe0Lp9";;;;"1072991232870285312";https://twitter.com/BluesCrypto/status/1072991232870285312
;2018-12-12 16:44;0;31;"If someone exit scams on Twitter, he could always come back under a new name and repeat the same scheme. So always be careful and don't be stupid (or a cunt; favorite british word).";;;;"1072879978558164992";https://twitter.com/BluesCrypto/status/1072879978558164992
;2018-12-12 15:27;0;1;"So that boomer is an actual scammer huh, what's the full story ?";;;;"1072860496062238720";https://twitter.com/BluesCrypto/status/1072860496062238720
;2018-12-12 01:45;0;1;"Blues will be your best friend.";;;;"1072653592111255553";https://twitter.com/BluesCrypto/status/1072653592111255553
;2018-12-12 01:44;0;2;"Fx and crypto are not exclusive to each other, you can still trade both.";;;;"1072653420866273281";https://twitter.com/BluesCrypto/status/1072653420866273281
;2018-12-12 01:40;0;8;"Shitcoin";;;;"1072652265822019584";https://twitter.com/BluesCrypto/status/1072652265822019584
;2018-12-12 01:39;0;6;"Tbh they're doing better than most of the other projects. Smart Justin Sun invested well and protected hi gains";;;;"1072652154446458880";https://twitter.com/BluesCrypto/status/1072652154446458880
;2018-12-11 23:51;0;0;"Interesting reply, thanks.";;;;"1072624978523242497";https://twitter.com/BluesCrypto/status/1072624978523242497
;2018-12-11 23:48;25;116;"Current state of crypto : clones, scams, bank coins and stablecoins leading the way. $ BTC $ ETHpic.twitter.com/fnazIME0Qk";;;;"1072624093856448519";https://twitter.com/BluesCrypto/status/1072624093856448519
;2018-12-11 23:46;1;30;"Waiting for 20k$ to buy breakout retest";;;;"1072623763114680320";https://twitter.com/BluesCrypto/status/1072623763114680320
;2018-12-11 22:05;0;0;"Beast prédiction sir";;;;"1072598157798854659";https://twitter.com/BluesCrypto/status/1072598157798854659
;2018-12-08 17:12;0;4;"I think it also depends on how many trades you open on average.";;;;"1071437317989109760";https://twitter.com/BluesCrypto/status/1071437317989109760
;2018-12-08 00:43;0;5;"lmao";;;;"1071188590162575361";https://twitter.com/BluesCrypto/status/1071188590162575361
;2018-12-07 22:36;5;25;"tldr: Coinbase needs more revenue as bear market hits and Binance became the most popular alt exchange.https://twitter.com/coinbase/status/1071041856006287360 …";;;;"1071156499861385217";https://twitter.com/BluesCrypto/status/1071156499861385217
;2018-12-07 16:03;0;3;"Thank you Brocco. I could say the same about you";;;;"1071057715617763329";https://twitter.com/BluesCrypto/status/1071057715617763329
;2018-12-07 05:05;0;2;"Not yet, still ugly as of now, I'd like the daily to come back and close inside the range, it will be a good start.";;;;"1070891911341314048";https://twitter.com/BluesCrypto/status/1070891911341314048
;2018-12-07 05:04;0;1;"3.4k-4.4k";;;;"1070891727798583296";https://twitter.com/BluesCrypto/status/1070891727798583296
;2018-12-07 04:59;1;18;"December 7th is supposed to be THE day, let $ BTC go back into the range first before getting any bullishness.";;;;"1070890411332390912";https://twitter.com/BluesCrypto/status/1070890411332390912
;2018-12-07 04:56;0;2;"Don't let 3k happens";;;;"1070889758300274689";https://twitter.com/BluesCrypto/status/1070889758300274689
;2018-12-06 22:35;0;3;"Can you kindly remove this rectangle? It's proprietarypic.twitter.com/Lf8ictPGVJ";;;;"1070793756381712387";https://twitter.com/BluesCrypto/status/1070793756381712387
;2018-12-06 22:33;0;1;"My dm's are open sir, let's not make this public discussion";;;;"1070793391364075520";https://twitter.com/BluesCrypto/status/1070793391364075520
;2018-12-06 22:28;1;53;"Who's the owner of Horizontal levels technical analysis? I want to anticipate and ask for the permission to use them as i heard that i could be sued if i don't do so";;;;"1070792230917599232";https://twitter.com/BluesCrypto/status/1070792230917599232
;2018-12-06 22:24;0;11;"Stop drawing rectangles, or ICT is gonna be mad.";;;;"1070791222090981377";https://twitter.com/BluesCrypto/status/1070791222090981377
;2018-12-06 16:35;0;4;""Dear diary, i finally made it"";;;;"1070703333302784000";https://twitter.com/BluesCrypto/status/1070703333302784000
;2018-12-06 16:16;0;0;"autism striking again !";;;;"1070698559543148544";https://twitter.com/BluesCrypto/status/1070698559543148544
;2018-12-06 00:19;0;0;"";;;;"1070457788768374784";https://twitter.com/BluesCrypto/status/1070457788768374784
;2018-12-06 00:19;0;0;"lol";;;;"1070457688767823872";https://twitter.com/BluesCrypto/status/1070457688767823872
;2018-12-06 00:03;0;19;"SpaceX ftw, no one needs NASA at this point.";;;;"1070453683656318976";https://twitter.com/BluesCrypto/status/1070453683656318976
;2018-12-06 00:03;0;5;"Nailed it !";;;;"1070453532405444608";https://twitter.com/BluesCrypto/status/1070453532405444608
;2018-12-06 00:02;0;16;"Don't fall for the memes XD";;;;"1070453365098848259";https://twitter.com/BluesCrypto/status/1070453365098848259
;2018-12-05 23:49;410;1669;"No one is talking about the biggest bull flag ever on $ BTC chart thoughpic.twitter.com/HypXeYNv4E";;;;"1070450204552429568";https://twitter.com/BluesCrypto/status/1070450204552429568
;2018-12-05 23:41;0;3;"what have you started";;;;"1070448095874441217";https://twitter.com/BluesCrypto/status/1070448095874441217
;2018-12-05 17:31;1;2;"Oui je suis persuadé qu'on va revoir ETH en dessous de 100$. Mais comme t'as dit je prefere close la position et assurer les profits, y aura toujours d'autres opportunités.";;;;"1070354936603521024";https://twitter.com/BluesCrypto/status/1070354936603521024
;2018-12-05 17:24;2;13;"Update $ ETHpic.twitter.com/j9IFJIF09y";;;;"1070353335105011712";https://twitter.com/BluesCrypto/status/1070353335105011712
;2018-12-05 14:19;0;1;"Demo looks promising anyway, better than existing DEX's atleast.";;;;"1070306598650830850";https://twitter.com/BluesCrypto/status/1070306598650830850
;2018-12-05 06:04;1;15;"$ BNB top of the watchlisthttps://twitter.com/Binance_DEX/status/1070151858662989824 …";;;;"1070182208521031681";https://twitter.com/BluesCrypto/status/1070182208521031681
;2018-12-04 04:35;1;2;"beautiful innit";;;;"1069797304775917568";https://twitter.com/BluesCrypto/status/1069797304775917568
;2018-12-04 04:33;0;1;"tight lives ruin stops tight lives ruin stops tight lives ruin stops tight lives ruin stops";;;;"1069796912474263552";https://twitter.com/BluesCrypto/status/1069796912474263552
;2018-12-04 04:29;1;13;"Brock Pierce in disbelief $ EOSpic.twitter.com/J04OFjM1xQ";;;;"1069795798177771522";https://twitter.com/BluesCrypto/status/1069795798177771522
;2018-12-04 04:20;1;12;"Not a good start this week for $ EOS, investors on suicide watch, as remaining green numbers slowly turning red.pic.twitter.com/O2tcrY9wfp";;;;"1069793426240167943";https://twitter.com/BluesCrypto/status/1069793426240167943
;2018-12-04 03:48;0;1;"oh lol i guess i ruined it then XD";;;;"1069785522216857600";https://twitter.com/BluesCrypto/status/1069785522216857600
;2018-12-04 03:36;0;0;"?";;;;"1069782515043442688";https://twitter.com/BluesCrypto/status/1069782515043442688
;2018-12-04 03:28;1;5;"why i didn't take the trade on that setup.pic.twitter.com/9lXr0xoxBu";;;;"1069780571893760000";https://twitter.com/BluesCrypto/status/1069780571893760000
;2018-12-04 03:21;2;11;"$ ETHUSD opportunity at 110.90$~111.50$, tight stop loss in case i get in.pic.twitter.com/jkj4yWPjJm";;;;"1069778623673090052";https://twitter.com/BluesCrypto/status/1069778623673090052
;2018-12-04 02:44;0;1;"that's sexist as per 2018 standards.";;;;"1069769317171019782";https://twitter.com/BluesCrypto/status/1069769317171019782
;2018-12-04 02:43;0;0;"and members";;;;"1069769155484770304";https://twitter.com/BluesCrypto/status/1069769155484770304
;2018-12-04 02:19;0;2;"Every liquidation has an insurance fund.";;;;"1069762996614955009";https://twitter.com/BluesCrypto/status/1069762996614955009
;2018-12-04 01:35;0;6;"Anonymous by default";;;;"1069751894590046208";https://twitter.com/BluesCrypto/status/1069751894590046208
;2018-12-04 01:13;0;0;"Cc: @ loomdart";;@;;"1069746370842640384";https://twitter.com/BluesCrypto/status/1069746370842640384
;2018-12-04 01:06;1;43;"Every seller has a buyer";;;;"1069744770786967552";https://twitter.com/BluesCrypto/status/1069744770786967552
;2018-12-03 00:11;0;7;"*within the limits of available stock (since bitcoin total supply is only 21 millions coins)";;;;"1069368553038667776";https://twitter.com/BluesCrypto/status/1069368553038667776
;2018-12-02 05:27;0;3;"When does this end ?";;;;"1069085713617117184";https://twitter.com/BluesCrypto/status/1069085713617117184
;2018-12-02 04:55;1;4;"Proof that people still like $ BTC even if it becomes worthless";;;;"1069077684603547649";https://twitter.com/BluesCrypto/status/1069077684603547649
;2018-12-02 04:54;0;5;"nice odds on this bet sir, you're smart.";;;;"1069077436241981441";https://twitter.com/BluesCrypto/status/1069077436241981441
;2018-12-02 04:20;0;2;"you'll panic sell it afterwards.";;;;"1069068669689520139";https://twitter.com/BluesCrypto/status/1069068669689520139
;2018-12-02 04:15;324;579;"If BTC goes to 0 I'll send 20 BTC to all those who RT this";;;;"1069067462799446018";https://twitter.com/BluesCrypto/status/1069067462799446018
;2018-12-02 04:08;0;0;"do you have an invitation code ?";;;;"1069065836856401920";https://twitter.com/BluesCrypto/status/1069065836856401920
;2018-12-02 04:06;0;9;"wtf do we have to wait till 2020 ? i want to get rich quicker.";;;;"1069065284525453313";https://twitter.com/BluesCrypto/status/1069065284525453313
;2018-12-02 01:59;0;3;"He's the one buying liquidations there";;;;"1069033154240020480";https://twitter.com/BluesCrypto/status/1069033154240020480
;2018-12-02 01:53;0;0;"i think so yeah.";;;;"1069031853498277889";https://twitter.com/BluesCrypto/status/1069031853498277889
;2018-12-02 01:21;4;21;"i'll be looking for a $ ETH long entry on the gray box, stop will probably be tight.pic.twitter.com/qzQPriJxrh";;;;"1069023829354258432";https://twitter.com/BluesCrypto/status/1069023829354258432
;2018-11-30 03:59;10;45;"Bitcoin says it's time to bury UBS # bitcoin $ BTCpic.twitter.com/H4Qq4Zid0e";;;#;"1068338605343543296";https://twitter.com/BluesCrypto/status/1068338605343543296
;2018-11-30 03:46;1;12;"Always the same statements when it comes to new technologies. Some old men become like their statements : deluded. $ BTChttps://twitter.com/CNBCFastMoney/status/1068279285859917824 …";;;;"1068335408633839616";https://twitter.com/BluesCrypto/status/1068335408633839616
;2018-11-30 02:24;2;7;"$ EOS USD pair facing weekly support at 3$, next major support if it gets broken down is 2$ level, expecting a strong bounce around that region. On the opposite side, 4.5$ has acted as a very strong support (9 months). It will probably be hard to break it as a resistance too.pic.twitter.com/QrRNrTz9nh";;;;"1068314802131517441";https://twitter.com/BluesCrypto/status/1068314802131517441
;2018-11-30 02:11;0;5;"Though we all know how $ EOS is distributed so maybe that won't happen since it's not in some investors interest that the price goes down alot in such a short period of time.";;;;"1068311642230923264";https://twitter.com/BluesCrypto/status/1068311642230923264
;2018-11-30 02:10;4;23;"With all the drama surrounding $ EOS (Dan Larimer quitting ...) EOS token suffered a -17% loss in it's value. Now it's at a critical 70k sats support, watching it closely here as if it breaks down we could get an additional -20% drop. 1/pic.twitter.com/4OcVlPycrY";;;;"1068311281164271616";https://twitter.com/BluesCrypto/status/1068311281164271616
;2018-11-29 20:32;1;8;"Also, @ TheSwarmFund is kicking off # crypto trivia today in 30 minutes (8pm UTC). Drop into their telegram and answer crypto/ # blockchain trivia, each question is a chance to win $100 in $ SWM Trivia:http://t.me/swarmfund";;@;# #;"1068226259719725056";https://twitter.com/BluesCrypto/status/1068226259719725056
;2018-11-29 20:17;388;484;"Doing a (sponsored) giveaway of .5 $ BTC of $ SWM to raise awareness on how Swarm Masternodes power http://swarm.fund . Like, RT, & follow @ TheSwarmFund to enter ( Dec 13) To learn about their innovative co-investment governance system, go tohttps://www.swarmmasternodes.com/";;@;;"1068222480173752320";https://twitter.com/BluesCrypto/status/1068222480173752320
;2018-11-29 01:32;0;15;"is copying trades from Twitter considered as a trading plan ?";;;;"1067939320709988357";https://twitter.com/BluesCrypto/status/1067939320709988357
;2018-11-27 22:21;0;0;"3k or 4.5k, it depends.";;;;"1067528873179521024";https://twitter.com/BluesCrypto/status/1067528873179521024
;2018-11-27 22:01;0;2;"And it's totally cool, that's usually how you know if it suits your personality. I'm more about those changing their styles for no reason, just because it's Twitter's ''Flavor of the month TA''.";;;;"1067523817222938624";https://twitter.com/BluesCrypto/status/1067523817222938624
;2018-11-27 21:48;4;50;"So many people jumping ship from a TA style to another, they should really reconsider what they're doing.";;;;"1067520458692665344";https://twitter.com/BluesCrypto/status/1067520458692665344
;2018-11-25 14:30;0;2;"ain't nobody got time for that";;;;"1066685660021567488";https://twitter.com/BluesCrypto/status/1066685660021567488
;2018-11-25 13:33;0;2;"how is that relevant, and yeah i know traders that even shorted high 4k's and closed some at 3.5k and are waiting for 3k now. The point is bears been in control especially these last 2 weeks. Just go to @ BitmexRekt to see who's got liquidated the most.";;@;;"1066671182181789696";https://twitter.com/BluesCrypto/status/1066671182181789696
;2018-11-25 13:20;0;5;"we just witnessed a 50% drop in 2 weeks, i'd say that's a very good performance for the bears.";;;;"1066667952899047424";https://twitter.com/BluesCrypto/status/1066667952899047424
;2018-11-25 12:54;11;46;"In the last 2 weeks, $ BTC lost 47% of its USD value. That escalated quickly.pic.twitter.com/520fhUPaYp";;;;"1066661401450737664";https://twitter.com/BluesCrypto/status/1066661401450737664
;2018-11-25 11:05;0;1;"Thanks Wolf";;;;"1066633967888154624";https://twitter.com/BluesCrypto/status/1066633967888154624
;2018-11-24 23:27;1;6;"pic.twitter.com/eES9zb180K";;;;"1066458250374250497";https://twitter.com/BluesCrypto/status/1066458250374250497
